logFC	AveExpr	t	P.Value	adj.P.Val	B	HGNC_symbol
ENSG00000137857	-7.12856403940887	2.59263226600985	-94.8220747336133	2.16481282320776e-280	1.62710662273562e-277	632.467961042548	DUOX1
ENSG00000161642	-5.06024187192118	4.71776822660099	-94.4957913300264	8.32957219055854e-280	6.02875924992204e-277	631.124717196242	ZNF385A
ENSG00000164294	5.3915512315271	4.22926231527093	94.2832882793712	2.0079272907398e-279	1.40138982555847e-276	630.247580654193	GPX8
ENSG00000167768	-13.0168842364532	6.68570270935961	-94.2693043150549	2.12775513797884e-279	1.43381347953043e-276	630.189795912162	KRT1
ENSG00000065361	-7.73366256157636	2.34695886699507	-93.6411831914944	2.89854417749136e-278	1.88811167721787e-275	627.586079602319	ERBB3
ENSG00000104140	-9.4141354679803	2.14202142857143	-93.3988818490484	7.97224734797212e-278	5.02560186045391e-275	626.577377791604	RHOV
ENSG00000171451	4.93756009852217	1.84362684729064	93.1643114431281	2.12790418648904e-277	1.29948448788653e-274	625.598562113388	DSEL
ENSG00000189334	-8.99770837438423	4.55798226600985	-93.1465589657775	2.29223934218654e-277	1.35742246136392e-274	625.524392261644	S100A14
ENSG00000145824	-9.8301354679803	3.92691108374384	-92.705952245254	1.4585617024971e-276	8.38329787947012e-274	623.679358546603	CXCL14
ENSG00000167880	-10.5366236453202	1.78738965517241	-92.0413141517214	2.41444574926558e-275	1.34808853806137e-272	620.880891848485	EVPL
ENSG00000184363	-7.83193842364532	3.98663177339901	-91.8231160892634	6.091424779283e-275	3.30662841768746e-272	619.958119940618	PKP3
ENSG00000178038	-7.11088719211822	3.03135443349754	-91.0601182814806	1.57376476913477e-273	8.31203003200858e-271	616.715472668756	ALS2CL
ENSG00000143882	-6.71043497536946	3.17601748768473	-90.9245692197028	2.81155887682494e-273	1.44588114660297e-270	616.136803228556	ATP6V1C2
ENSG00000166073	5.59484384236453	3.6547657635468	90.3477970509347	3.35025265561107e-272	1.67873429220389e-269	613.665658417554	GPR176
ENSG00000255248	3.90948522167488	3.98573965517242	90.3312706773391	3.59752402759527e-272	1.75757036368167e-269	613.594639782305	MIR100HG
ENSG00000086570	-8.17223251231528	0.734411330049261	-90.1277075772648	8.65677160311027e-272	4.12611294312149e-269	612.71889453589	FAT2
ENSG00000173898	-8.18606502463054	3.09231330049261	-90.059167172298	1.1639489395245e-271	5.41568813718759e-269	612.423621296282	SPTBN2
ENSG00000206538	5.76673448275862	3.62245935960591	89.5055839603716	1.2813855259247e-270	5.82345022037684e-268	610.03122491853	VGLL3
ENSG00000265808	2.94005418719212	4.59957733990148	89.401324542829	2.01617760705367e-270	8.9545779084188e-268	609.579141019915	SEC22B
ENSG00000166145	-8.53252413793104	3.03931477832512	-88.6890435152512	4.5178765370102e-269	1.96196318413896e-266	606.477667401895	SPINT1
ENSG00000148600	-10.875321182266	2.08324334975369	-88.5692168667692	7.63964049886885e-269	3.24551857888902e-266	605.95368006443	CDHR1
ENSG00000158477	-11.8731610837438	-3.47767068965516	-88.3542435295386	1.96363042903654e-268	8.16452464770894e-266	605.012008831828	CD1A
ENSG00000023892	-5.24050147783251	2.3834039408867	-88.2281745282902	3.41909130664402e-268	1.39199754821745e-265	604.458805002235	DEF6
ENSG00000131037	-6.88674729064039	4.71156330049261	-87.7433819752749	2.9039400863959e-267	1.1581387177214e-264	602.324768830294	EPS8L1
ENSG00000166130	5.39634926108374	3.18715197044335	87.640815472501	4.57237875462751e-267	1.78706851245861e-264	601.871902964207	IKBIP
ENSG00000177707	5.92662463054187	2.32179359605912	87.4655255437227	9.9441426277367e-267	3.81036147512217e-264	601.096823498823	NECTIN3
ENSG00000105427	-8.74836108374384	4.62672536945813	-87.367857945071	1.53404047871595e-266	5.7650421221283e-264	600.664354904582	CNFN
ENSG00000198431	5.05348177339902	5.62127684729064	87.355474124419	1.620772533363e-266	5.97606355603393e-264	600.609488462409	TXNRD1
ENSG00000189143	-7.46992709359606	3.59865665024631	-87.2145075532797	3.03267214963379e-266	1.09749035459525e-263	599.984439143479	CLDN4
ENSG00000185101	-9.59172660098522	1.63367463054187	-87.1519011578679	4.00681567142883e-266	1.42365803365568e-263	599.706546928446	ANO9
ENSG00000260458	-11.8728118226601	-3.57679704433496	-86.8922658664327	1.27445695323363e-265	4.44739960358778e-263	598.552163795562	KCNJ18
ENSG00000132470	-6.89028768472906	4.03355270935961	-86.6929613379776	3.10452834312486e-265	1.06436303300607e-262	597.663899091245	ITGB4
ENSG00000141579	-10.7957305418719	1.64887807881773	-86.5574525230125	5.69313948468699e-265	1.91819537603023e-262	597.058903666279	ZNF750
ENSG00000154342	-9.96150788177339	-4.40653866995072	-85.7095202439255	2.58057291658388e-263	8.54738236201393e-261	593.25363517185	WNT3A
ENSG00000167642	-7.59588522167488	4.38006625615764	-85.6765189495725	2.99555699254929e-263	9.75652912473304e-261	593.104848305246	SPINT2
ENSG00000204020	-11.9762266009852	-3.41500886699506	-84.7910181164137	1.66939530582567e-261	5.34808574859757e-259	589.093116989002	LIPN
ENSG00000149527	-9.2317512315271	1.79431798029556	-84.7519432806774	1.99518825716495e-261	6.28870466476089e-259	588.915221040061	PLCH2
ENSG00000163141	-8.7492275862069	2.83035418719212	-84.4681227302686	7.29990245869077e-261	2.26436021980532e-258	587.620850537254	BNIPL
ENSG00000159166	-10.0410142857143	2.76617906403941	-84.3084310217882	1.5171178340771e-260	4.63242448648979e-258	586.890850700192	LAD1
ENSG00000141527	-6.1425433497537	1.36447118226601	-84.2632248706796	1.86660811277775e-260	5.61188549844658e-258	586.683973585826	CARD14
ENSG00000147144	-4.58991379310345	2.585910591133	-84.0827583056692	4.27469305634692e-260	1.26569775313836e-257	585.857107804553	CCDC120
ENSG00000142765	-9.00791477832513	2.58315492610837	-84.0018771285026	6.20020489174088e-260	1.80842394021493e-257	585.4860067052	SYTL1
ENSG00000169242	-7.97936403940887	3.2319933497537	-83.9706003811608	7.15971366711412e-260	2.04853761256242e-257	585.34241581667	EFNA1
ENSG00000196189	-4.60559310344827	2.68409359605911	-83.9683843263615	7.23309258350257e-260	2.04853761256242e-257	585.332240132415	SEMA4A
ENSG00000223573	-8.8373487684729	1.33851625615764	-83.8322313740775	1.35394184378386e-259	3.77981878731775e-257	584.706589450267	TINCR
ENSG00000164855	-7.8188236453202	1.54570049261084	-83.7021014388555	2.46717253878898e-259	6.79063179619919e-257	584.107762073195	TMEM184A
ENSG00000187764	-4.91079064039409	2.11725689655172	-83.6398746686384	3.28808437040947e-259	8.92440899535305e-257	583.821113572801	SEMA4D
ENSG00000117595	-8.75127832512315	2.25196921182266	-83.6316436271567	3.41546284631255e-259	9.14314725241643e-257	583.783182825936	IRF6
ENSG00000180398	2.88229014778325	5.32139729064039	83.5202220557632	5.71528428784444e-259	1.50929845341968e-256	583.269393705823	MCFD2
ENSG00000070731	-6.45157093596059	1.87005591133005	-83.425977330601	8.83821962495478e-259	2.30288650547822e-256	582.834330325707	ST6GALNAC2
ENSG00000134760	-12.7915536945813	1.59747931034483	-83.1245762800473	3.573753149159e-258	9.18924790011383e-256	581.440002378355	DSG1
ENSG00000106078	-8.71197093596059	0.22055	-83.1165533170035	3.70939027272073e-258	9.41414346876733e-256	581.402825006203	COBL
ENSG00000103067	-8.24673349753695	1.56950763546798	-83.0975694661827	4.05124227900873e-258	1.01499200790242e-255	581.31484348707	ESRP2
ENSG00000188508	-12.1855068965517	6.34622438423646	-83.0384804854761	5.33096335358364e-258	1.31870488424977e-255	581.040877573369	KRTDAP
ENSG00000186081	-10.029015270936	7.08013768472907	-82.9910559575418	6.64574381485359e-258	1.62338907037336e-255	580.820867459401	KRT5
ENSG00000067167	3.45137044334975	6.43362857142858	82.9768468384928	7.09966090360008e-258	1.71285893059448e-255	580.754927107664	TRAM1
ENSG00000204262	4.81409655172414	5.01830985221675	82.9723709881065	7.24898296018738e-258	1.72755640253636e-255	580.734153904097	COL5A2
ENSG00000151135	3.96989507389163	3.99568990147783	82.946023211489	8.19404028559224e-258	1.92925223206077e-255	580.611848915671	TMEM263
ENSG00000149809	-5.31418374384237	3.68232290640394	-82.900156611362	1.01433604168271e-257	2.35978034840043e-255	580.3988555235	TM7SF2
ENSG00000245848	-7.75442561576355	2.82398472906404	-82.8346966338847	1.37574308537686e-257	3.16291427934525e-255	580.094692327165	CEBPA
ENSG00000160796	-5.26725320197045	4.77012709359606	-82.8179125905221	1.48760782775067e-257	3.38032932208182e-255	580.016669720659	NBEAL2
ENSG00000115884	-6.75446650246306	5.21863275862069	-82.5364377155139	5.53061832743458e-257	1.24229130292789e-254	578.706086638525	SDC1
ENSG00000184916	-7.10584926108375	1.88937783251231	-82.5236783829208	5.87037355159047e-257	1.30362318119524e-254	578.646582825817	JAG2
ENSG00000133710	-10.0320246305419	2.6024763546798	-82.2870408540707	1.77627550975677e-256	3.90022202378279e-254	577.541517048761	SPINK5
ENSG00000204287	-7.3148	3.37440837438424	-82.0543624907403	5.29062056765065e-256	1.14877007925588e-253	576.45216622123	HLA-DRA
ENSG00000073282	-9.89103103448276	1.51881798029556	-81.7123217389213	2.64517438305167e-255	5.68043931797756e-253	574.845783545535	TP63
ENSG00000112494	-13.157975862069	-2.55207167487684	-81.6003651328119	4.48534769393026e-255	9.52746354725924e-253	574.318679169505	UNC93A
ENSG00000150093	3.66500344827586	7.5907027093596	81.3352682726166	1.57020250866492e-254	3.29945133594946e-252	573.067996439245	ITGB1
ENSG00000162522	-5.00521330049262	3.5527618226601	-81.1754286643963	3.3482178529014e-254	6.96073120014884e-252	572.312142658187	KIAA1522
ENSG00000134762	-10.425460591133	1.94757463054187	-80.8695589151272	1.43125057879888e-253	2.94415776956713e-251	570.862034429898	DSC3
ENSG00000136010	5.76079162561577	2.44569236453202	80.5819587706788	5.63453570026137e-253	1.14698017348445e-250	569.494081474401	ALDH1L2
ENSG00000162069	-8.64557832512316	1.37679901477832	-80.3190024755726	1.97991115725211e-252	3.98880658092997e-250	568.239541028626	BICDL2
ENSG00000186847	-10.5387172413793	7.23248571428572	-80.1641783418974	4.15654956818688e-252	8.28849914913348e-250	567.499181374265	KRT14
ENSG00000065618	-10.3453724137931	3.29459408866995	-80.1443840552506	4.57037000986074e-252	9.02163340734329e-250	567.404434759159	COL17A1
ENSG00000141756	4.40522118226601	5.9491775862069	80.1325206382157	4.83792691868426e-252	9.45427678449278e-250	567.347639798996	FKBP10
ENSG00000214530	-3.4806157635468	5.08242857142857	-80.0677915768021	6.59974721097555e-252	1.27695306927608e-249	567.0376241468	STARD10
ENSG00000175984	-4.28361330049261	2.08587709359606	-80.0263150524138	8.05373463020401e-252	1.54300080532791e-249	566.838858049057	DENND2C
ENSG00000175793	-9.49891280788177	5.29302684729064	-79.9964002212992	9.29796854880393e-252	1.7640864211721e-249	566.69544177791	SFN
ENSG00000133818	3.2006078817734	4.79247931034483	79.4678809964616	1.18596878970803e-250	2.2284809700456e-248	564.153763907637	RRAS2
ENSG00000143217	-8.40906453201971	2.6712933497537	-78.808747601873	2.89799974152956e-249	5.39359151894958e-247	560.9628929184	NECTIN4
ENSG00000037965	4.11335911330049	3.00927216748769	78.6646164976385	5.8475094200289e-249	1.07803801024721e-246	560.262009658903	HOXC8
ENSG00000168615	3.64017192118227	5.54634556650246	78.513823925487	1.22027754711233e-248	2.22866017062329e-246	559.527517667484	ADAM9
ENSG00000129194	-5.6141842364532	2.54034975369458	-78.4707415468107	1.50604163258453e-248	2.72509866518213e-246	559.317439958942	SOX15
ENSG00000169900	-12.7883275862069	-2.99925837438422	-78.4398337643194	1.75153939922699e-248	3.14023696694438e-246	559.166665121081	PYDC1
ENSG00000178078	-4.41506108374385	4.33215073891625	-78.3794387732225	2.35308066564876e-248	4.18035476073709e-246	558.871893916261	STAP2
ENSG00000167656	-11.5760812807882	4.02011748768474	-78.2491031548378	4.45277509218888e-248	7.83929106770767e-246	558.235078359183	LY6D
ENSG00000158786	-12.5224655172414	-2.50499679802955	-78.2238327873262	5.0394482288795e-248	8.79293725792528e-246	558.111499889377	PLA2G2F
ENSG00000178585	-4.91452216748769	5.90576403940887	-78.0961756843054	9.42221506784589e-248	1.62945952969774e-245	557.48668583262	CTNNBIP1
ENSG00000151150	-5.6917315270936	1.82033226600985	-78.0843931391944	9.98289573870176e-248	1.71127849583956e-245	557.428971120036	ANK3
ENSG00000145911	-6.66782660098522	-0.691477832512315	-77.959927842932	1.83925073219787e-247	3.12544676596615e-245	556.818830633455	N4BP3
ENSG00000188505	-10.5624778325123	2.51747980295566	-77.9377921074754	2.05058351800293e-247	3.45452613007012e-245	556.710229300486	NCCRP1
ENSG00000182752	6.3543748768473	2.02831403940886	77.8227473200423	3.61049019510004e-247	6.03044439253376e-245	556.145363865201	PAPPA
ENSG00000204033	-10.4819507389162	-4.13773940886698	-77.7448218420637	5.29862958709918e-247	8.77506943992307e-245	555.762334885808	LRIT2
ENSG00000205336	-6.72346059113301	3.11136625615764	-77.7132403202606	6.1904675471928e-247	1.01658921686758e-244	555.607005208688	ADGRG1
ENSG00000092295	-6.06166502463054	3.03480738916256	-77.6272617134073	9.45741367660582e-247	1.54013981723526e-244	555.18384870775	TGM1
ENSG00000164393	-10.8206837438424	-3.83023793103447	-77.5684070095489	1.26433329827809e-246	2.04195052189674e-244	554.893948662094	ADGRF2P
ENSG00000125780	-8.84079802955665	1.67202561576354	-77.5311391515802	1.51966101348548e-246	2.43419799389616e-244	554.710278645521	TGM3
ENSG00000075275	-8.37030492610837	0.175945073891625	-77.429546434482	2.51006598773598e-246	3.9879438644176e-244	554.209196847514	CELSR1
ENSG00000125637	-4.62497290640394	2.08790320197044	-77.4238185537272	2.58214196838152e-246	4.06937244726706e-244	554.180928228989	PSD4
ENSG00000183111	-6.63951477832512	1.36177660098522	-77.2921960526328	4.95140648948513e-246	7.74083084940148e-244	553.53082897094	ARHGEF37
ENSG00000104413	-9.41614187192118	1.41684384236453	-77.2330167880206	6.63732426228811e-246	1.02941738677487e-243	553.238218342212	ESRP1
ENSG00000155066	-6.06650886699507	2.95292931034483	-77.1752342010042	8.8376343415851e-246	1.35988228585241e-243	552.952323394993	PROM2
ENSG00000139144	-11.1591014778325	-3.29107635467979	-77.1678630152298	9.16650972036463e-246	1.39946822621379e-243	552.915838938846	PIK3C2G
ENSG00000135378	-7.59325517241379	-0.484287192118226	-77.083083914502	1.39573606962719e-245	2.11437785059337e-243	552.495995664932	PRRG4
ENSG00000134215	-7.75554039408867	1.38052389162561	-77.0028363384061	2.07875749063659e-245	3.12485222169387e-243	552.098219653208	VAV3
ENSG00000149257	4.24139556650247	7.01266921182266	76.9114375761162	3.27367779235551e-245	4.88352758917644e-243	551.644725210507	SERPINH1
ENSG00000239264	3.26465172413794	5.94821551724138	76.8988587233327	3.48494713944599e-245	5.15930583326164e-243	551.582275524802	TXNDC5
ENSG00000158488	-10.2594256157635	-4.54318128078816	-76.8528338004989	4.38133252940503e-245	6.43759400673933e-243	551.353701148076	CD1E
ENSG00000125731	-5.09431773399015	2.46106822660098	-76.8096964755405	5.4303315540627e-245	7.91936859921592e-243	551.139358426875	SH2D3A
ENSG00000162702	4.25027980295567	1.97761379310345	76.7799706222084	6.29637675069125e-245	9.11435514533395e-243	550.99159376978	ZNF281
ENSG00000133401	-5.98768078817734	0.990134482758619	-76.2516020183851	8.81047135659692e-244	1.26598699448983e-241	548.356715073601	PDZD2
ENSG00000136155	-10.3257669950739	2.15443620689655	-76.2313350683602	9.75193454662443e-244	1.39103872197179e-241	548.255329303569	SCEL
ENSG00000073350	-7.9580433497537	1.90051527093596	-76.213881000025	1.06431707348974e-243	1.50716552537221e-241	548.167996110973	LLGL2
ENSG00000147394	-4.46865369458128	3.30984310344828	-76.2037428838089	1.11978631384225e-243	1.57430677302916e-241	548.117260985228	ZNF185
ENSG00000184292	-7.61931231527093	4.82677832512315	-76.1657154200183	1.35493697597626e-243	1.89129845603772e-241	547.926903927447	TACSTD2
ENSG00000163069	3.22572561576355	3.68328251231527	76.1050329147395	1.83694582940248e-243	2.52826871267982e-241	547.622968425205	SGCB
ENSG00000184304	4.35005024630542	2.82822857142857	76.1050117041772	1.83714132228295e-243	2.52826871267982e-241	547.622862152529	PRKD1
ENSG00000188343	3.42175960591133	3.49355270935961	76.1031775840134	1.85412508915745e-243	2.53379807638566e-241	547.613672441542	CIBAR1
ENSG00000136240	2.30944827586207	6.58320837438424	76.0778669246825	2.10522421307432e-243	2.85696469249295e-241	547.486835634958	KDELR2
ENSG00000163347	-8.74154630541872	3.68838990147783	-76.0472586409597	2.45484483973194e-243	3.30845364538217e-241	547.333402041914	CLDN1
ENSG00000136689	-8.30913349753695	2.81225197044335	-76.0256818186855	2.73574287260822e-243	3.66177309702123e-241	547.22520900708	IL1RN
ENSG00000096696	-6.86005566502463	6.01052389162562	-75.9104415556614	4.88167659679945e-243	6.48964109215339e-241	546.646902611965	DSP
ENSG00000130940	-8.9067039408867	1.28272093596059	-75.887917101893	5.46718526589087e-243	7.21890097743509e-241	546.53377921626	CASZ1
ENSG00000153904	4.04362413793104	3.99823226600985	75.7525148275394	1.0808313425663e-242	1.41755745613629e-240	545.853136265173	DDAH1
ENSG00000134317	-7.13416502463055	2.46441403940887	-75.6631770510373	1.69552752908464e-242	2.20893326489147e-240	545.403468964285	GRHL1
ENSG00000197702	3.22141280788177	4.77581773399015	75.641671351022	1.8897635867802e-242	2.44567947105024e-240	545.29515423412	PARVA
ENSG00000152952	5.62827339901478	4.34142783251232	75.6085669545194	2.2332468306176e-242	2.87119141867954e-240	545.128369408149	PLOD2
ENSG00000167460	2.46404827586208	8.86234975369458	75.5489834188313	3.01681845347318e-242	3.85324615802437e-240	544.828018042488	TPM4
ENSG00000177380	-4.13823448275862	3.49509064039409	-75.4730893043409	4.42634457692761e-242	5.61685881313762e-240	544.445147974085	PPFIA3
ENSG00000139278	5.23350935960591	3.2224645320197	75.3874525449162	6.82478383321792e-242	8.6045113334674e-240	544.012724587251	GLIPR1
ENSG00000110400	-4.84166354679802	4.14198103448276	-75.3751800976855	7.2619332567741e-242	9.09696792973586e-240	543.950719674425	NECTIN1
ENSG00000129521	-8.87238226600985	2.45368916256157	-75.1807119091687	1.944551781137e-241	2.42040961190951e-239	542.967017817361	EGLN3
ENSG00000130701	-11.0009522167488	-3.51775098522166	-75.1654543010515	2.10097960513213e-241	2.59856604072735e-239	542.889744588605	RBBP8NL
ENSG00000114480	3.03824285714285	5.05683177339901	74.912051009988	7.60965150935874e-241	9.35269243999299e-239	541.604363048972	GBE1
ENSG00000160862	-8.46538128078818	3.53719852216749	-74.6135329640891	3.48273319804284e-240	4.25372325975957e-238	540.085272059118	AZGP1
ENSG00000082482	6.08235123152709	3.22453768472906	74.3742978720333	1.18289156102876e-239	1.43578055190212e-237	538.86403805383	KCNK2
ENSG00000161249	-7.45669753694582	8.7995669950739	-74.3469616073004	1.36055602251175e-239	1.64123369085954e-237	538.724276144561	DMKN
ENSG00000168824	-7.48288669950739	2.77283891625616	-74.3173746455895	1.58311766520514e-239	1.89799297014962e-237	538.572956796295	NSG1
ENSG00000204580	-3.74870738916256	5.03381625615764	-74.1039142101556	4.73027376816806e-239	5.6365249986305e-237	537.479683282053	DDR1
ENSG00000119862	-6.07972512315271	3.28084827586207	-74.0427213375033	6.47708412220423e-239	7.67122290400698e-237	537.165769539601	LGALSL
ENSG00000186517	-6.98608374384236	0.489304433497538	-73.9532955688366	1.02570471887144e-238	1.20748925398709e-236	536.706618601077	ARHGAP30
ENSG00000143520	-11.9134201970443	2.03551403940887	-73.943719000338	1.07749272140758e-238	1.26086004561358e-236	536.65741977255	FLG2
ENSG00000114541	-5.6331669950739	1.55843078817734	-73.7575338472495	2.81051980059596e-238	3.26923678233608e-236	535.699809403744	FRMD4B
ENSG00000167767	-7.64407192118227	3.83270246305419	-73.7533977907874	2.87108813094631e-238	3.31992924585519e-236	535.678512549082	KRT80
ENSG00000163624	-7.52776600985221	-0.098523399014778	-73.7006172132734	3.76922309851517e-238	4.33283281124608e-236	535.406650619867	CDS1
ENSG00000163430	5.14029507389163	7.25996379310344	73.6383764020065	5.19681859637961e-238	5.93896076084504e-236	535.085844143613	FSTL1
ENSG00000158856	-5.32822068965517	1.82015418719212	-73.6359921599852	5.26117582326439e-238	5.97755220571121e-236	535.073550425713	DMTN
ENSG00000130300	-7.3895433497537	1.390910591133	-73.6187953631906	5.74964344549957e-238	6.49477064808975e-236	534.984869446033	PLVAP
ENSG00000126460	-5.33939802955665	1.01095073891625	-73.3704753844482	2.07625638200351e-237	2.3318507021329e-235	533.702321753397	PRRG2
ENSG00000054690	-5.4083512315271	1.58135837438424	-73.219168905137	4.54839597112076e-237	5.07912880386525e-235	532.918996293852	PLEKHH1
ENSG00000134765	-13.4795113300493	0.0285482758620685	-73.211384701548	4.735830524619e-237	5.25838637000593e-235	532.878659015243	DSC1
ENSG00000160588	-7.56515960591133	0.883117733990147	-73.0090210880348	1.35483376508536e-236	1.49582832979085e-234	531.828719812429	MPZL3
ENSG00000156463	-7.33647044334976	2.21828990147783	-72.9274073922361	2.07155597907436e-236	2.27428915410512e-234	531.404565394234	SH3RF2
ENSG00000204021	-11.8242940886699	-3.48977413793102	-72.8891514954643	2.52812724018588e-236	2.76003701272137e-234	531.205604611406	LIPK
ENSG00000163359	4.60007536945812	7.31215591133005	72.731430577391	5.75229127256951e-236	6.2450708915863e-234	530.384378602739	COL6A3
ENSG00000172782	-11.7777083743842	-3.16537438423644	-72.6938216267834	6.999651143421e-236	7.5573029085488e-234	530.188328307891	FADS6
ENSG00000100528	2.79291773399015	6.09156822660099	72.6562286177528	8.51752780817104e-236	9.1455784850153e-234	529.99227365806	CNIH1
ENSG00000089356	-8.89804334975369	4.61289113300493	-72.4274767868026	2.81704442460201e-235	3.00823399702582e-233	528.797400766586	FXYD3
ENSG00000214860	-11.2336236453202	-3.4404330049261	-72.3995069387559	3.26142717744849e-235	3.46384836422273e-233	528.651078698223	EVPLL
ENSG00000189090	-14.4118177339901	-2.3864054187192	-72.3551559692172	4.11454343980581e-235	4.34629231895596e-233	528.418960218983	FAM25G
ENSG00000171954	-13.2554566502463	-0.980722906403941	-72.2750323695197	6.26275027648983e-235	6.57992827436366e-233	527.999308654984	CYP4F22
ENSG00000103942	-4.39329802955665	2.99011059113301	-72.2649669538397	6.60231936708409e-235	6.89960027120627e-233	527.946562192229	HOMER2
ENSG00000189184	5.38920886699507	3.48790246305419	72.2352250021007	7.71741399616102e-235	8.02200554856269e-233	527.790666512127	PCDH18
ENSG00000144810	7.92966502463054	4.0736842364532	72.1934171003814	9.61131991439256e-235	9.93779967021479e-233	527.571432390208	COL8A1
ENSG00000060982	6.15538522167488	1.4652118226601	72.0609494054997	1.92791166037623e-234	1.98290787721433e-232	526.876070188206	BCAT1
ENSG00000189120	-6.00573990147783	0.553787684729065	-72.03264122142	2.23743653798682e-234	2.28921386520097e-232	526.727329544758	SP6
ENSG00000088808	-2.99289655172414	3.21226157635468	-71.8955761953044	4.60417570902423e-234	4.68618758884122e-232	526.006432508061	PPP1R13B
ENSG00000050327	-3.57791280788177	3.61038694581281	-71.8799193824973	5.00015977154892e-234	5.06285607542016e-232	525.92400992788	ARHGEF5
ENSG00000119408	4.26818226600985	3.55395615763547	71.8383605591519	6.22482619276361e-234	6.27038935355601e-232	525.705155843945	NEK6
ENSG00000067606	-4.43187438423646	2.0190736453202	-71.676370885884	1.46362502201137e-233	1.4667774451357e-231	524.851057883825	PRKCZ
ENSG00000170412	-6.67536798029557	2.0585184729064	-71.6322858396831	1.84757779794516e-233	1.84211047589001e-231	524.618330521314	GPRC5C
ENSG00000171766	-7.13486699507389	1.790360591133	-71.5822500858035	2.40711350178574e-233	2.3878077183704e-231	524.354040033087	GATM
ENSG00000135127	-9.97583842364531	1.15077290640394	-71.5041101808058	3.63966296228661e-233	3.59223705095985e-231	523.940985195972	BICDL1
ENSG00000148248	1.81840246305419	6.67710172413793	71.4650408214423	4.47615212184897e-233	4.39562637010917e-231	523.734315664536	SURF4
ENSG00000159871	-6.27700738916256	2.25132044334975	-71.3626644399182	7.70065454944415e-233	7.52430956026188e-231	523.192303919917	LYPD5
ENSG00000125810	-6.94762019704433	-0.976127832512316	-71.3533430816096	8.09087278273215e-233	7.86626049353989e-231	523.14292069846	CD93
